 ,Dep.,Apelido,Região, .1,Situação, .2,Função,Tipo Apanha Frac.,Altura,Num.Posto,Descr.Posto,Motivo Bloqueio, .3,Data Último Invent.,Sit.Último Invent.,Total Invent.
,1,21.682,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2024-01-18 08:17:24,Contado,8
,1,21.683,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:46:08,Cancelado,6
,1,21.684,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:46:08,Cancelado,6
,1,21.685,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:46:08,Cancelado,6
,1,21.686,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:46:08,Cancelado,6
,1,21.687,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:46:08,Cancelado,6
,1,21.688,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2024-03-08 15:10:44,Cancelado,7
,1,21.691,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:45:56,Cancelado,6
,1,21.692,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:45:56,Cancelado,6
,1,21.693,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:45:56,Cancelado,6
,1,21.694,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:45:56,Cancelado,6
,1,21.695,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:45:56,Cancelado,6
,1,21.696,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:45:56,Cancelado,6
,1,21.697,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:45:56,Cancelado,6
,1,21.698,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:45:56,Cancelado,6
,1,21.701,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:45:32,Cancelado,6
,1,21.702,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:45:33,Cancelado,6
,1,21.703,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:45:33,Cancelado,6
,1,21.704,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:45:33,Cancelado,6
,1,21.705,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-08 15:10:44,Cancelado,7
,1,21.706,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:45:33,Cancelado,6
,1,21.707,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-08 15:10:44,Cancelado,7
,1,21.708,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-08 15:10:44,Cancelado,7
,1,21.711,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:39:48,Cancelado,6
,1,21.712,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:39:48,Cancelado,6
,1,21.713,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:39:48,Cancelado,6
,1,21.714,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:39:48,Cancelado,6
,1,21.715,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:39:48,Cancelado,6
,1,21.716,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:39:48,Cancelado,6
,1,21.717,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:39:49,Cancelado,6
,1,21.718,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:39:49,Cancelado,6
,1,21.721,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:39:32,Cancelado,6
,1,21.722,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:39:32,Cancelado,5
,1,21.723,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-01-25 15:55:20,Cancelado,6
,1,21.724,,,Liberado,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-01-25 15:55:20,Cancelado,6
,1,21.725,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-01-25 15:55:20,Cancelado,5
,1,21.726,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:31,Cancelado,7
,1,21.727,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:31,Cancelado,7
,1,21.728,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:31,Cancelado,7
,1,21.731,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:35:09,Cancelado,5
,1,21.732,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:35:09,Cancelado,5
,1,21.733,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:35:10,Cancelado,5
,1,21.734,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:35:10,Cancelado,5
,1,21.735,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:35:10,Cancelado,5
,1,21.736,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:35:10,Cancelado,5
,1,21.737,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:35:10,Cancelado,5
,1,21.738,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:35:10,Cancelado,5
,1,21.741,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2023-08-07 11:33:11,Cancelado,5
,1,21.742,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-01-18 08:17:25,Contado,7
,1,21.743,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:31,Cancelado,7
,1,21.744,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:31,Cancelado,7
,1,21.745,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:32,Cancelado,7
,1,21.746,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:32,Cancelado,7
,1,21.747,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:32,Cancelado,8
,1,21.748,,,Uso,,Apanha Frac.,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,,,2024-03-06 08:08:32,Cancelado,8
,1,21.751,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-08 13:02:09,Cancelado,6
,1,21.752,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:30:42,Cancelado,6
,1,21.753,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:30:43,Cancelado,6
,1,21.754,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:30:43,Cancelado,5
,1,21.755,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:30:43,Cancelado,6
,1,21.756,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:30:43,Cancelado,6
,1,21.757,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:30:43,Cancelado,6
,1,21.758,,,Bloqueado,,Apanha,Prateleira,ALTURA PADRAO PALETE,15,APANHA FRAC.ESTACAO 15,.CAIXA GRANDE,,2023-08-07 11:30:43,Cancelado,6
,1,21.901,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-03-16 08:13:16,Contado,2
,1,21.902,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,,Pendente,0
,1,21.903,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,,Pendente,0
,1,21.904,,,Liberado,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,,Pendente,0
,1,21.905,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,,Pendente,0
,1,21.906,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-03-16 08:13:16,Contado,2
,1,21.907,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-03-16 08:13:17,Contado,2
,1,21.908,,,Liberado,,Apanha,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,,Pendente,0
,1,21.909,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-03-16 08:13:17,Contado,2
,1,21.910,,,Bloqueado,,Apanha,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.ENDEREÇO COMPLEMENTAR PONTA,,2023-03-16 08:13:17,Contado,2
,1,21.911,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,,Pendente,0
,1,21.912,,,Bloqueado,,Apanha,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.ENDEREÇO COMPLEMENTAR PONTA,,2023-03-16 08:13:17,Contado,2
,1,21.913,,,Liberado,,Apanha,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-03-16 08:13:17,Contado,2
,1,21.914,,,Bloqueado,,Apanha,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,.ENDEREÇO COMPLEMENTAR PONTA,,2023-03-16 08:13:17,Contado,2
,1,21.915,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,2023-03-16 08:13:17,Contado,2
,1,21.916,,,Uso,,Apanha Frac.,Ponta De Gondola,ALTURA MAIOR PADRAO,15,APANHA FRAC.ESTACAO 15,,,,Pendente,0
,1,22.101,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-06-13 09:09:30,Contado,1
,1,22.102,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,,Pendente,0
,1,22.103,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,,Pendente,0
,1,22.104,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:25,Contado,3
,1,22.105,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:43,Contado,3
,1,22.106,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:25,Contado,7
,1,22.107,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-08-07 11:41:26,Contado,1
,1,22.108,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:43,Contado,1
,1,22.111,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.112,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.113,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.114,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.115,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.116,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.117,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.118,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.121,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,,Pendente,0
,1,22.122,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:44,Contado,5
,1,22.123,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:25,Contado,8
,1,22.124,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:44,Contado,3
,1,22.125,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:25,Contado,4
,1,22.126,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-02-08 11:30:18,Contado,2
,1,22.127,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,,Pendente,0
,1,22.128,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:44,Contado,3
,1,22.131,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.132,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.133,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.134,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.135,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.136,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.137,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.138,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.141,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:44,Contado,5
,1,22.142,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,,Pendente,0
,1,22.143,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-01-18 16:09:02,Contado,1
,1,22.144,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:25,Contado,1
,1,22.145,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:25,Contado,8
,1,22.146,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-08-07 11:41:27,Contado,2
,1,22.147,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-07-05 15:29:13,Cancelado,6
,1,22.148,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-08-07 11:41:27,Contado,6
,1,22.151,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.152,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.153,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.154,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.155,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.156,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.157,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.158,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.161,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-03-16 08:14:05,Contado,2
,1,22.162,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-03-16 08:14:05,Contado,3
,1,22.163,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-02-08 11:30:18,Contado,2
,1,22.164,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:44,Contado,5
,1,22.165,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:25,Contado,6
,1,22.166,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:45,Contado,3
,1,22.167,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:26,Contado,8
,1,22.168,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-02-08 11:30:19,Cancelado,2
,1,22.171,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.172,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.173,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.174,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.175,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.176,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.177,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.178,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.181,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:26,Contado,8
,1,22.182,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2024-01-18 08:17:26,Contado,4
,1,22.183,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-08-07 11:41:28,Contado,6
,1,22.184,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,,Pendente,0
,1,22.185,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-08-07 11:41:28,Contado,6
,1,22.186,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:45,Contado,1
,1,22.187,,,Uso,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-04-19 09:30:46,Contado,5
,1,22.188,,,Liberado,,Apanha Frac.,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,,,2023-08-07 11:41:28,Contado,6
,1,22.191,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.192,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.193,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.194,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.195,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
,1,22.196,,,Bloqueado,,Apanha,Prateleira,ALTURA MAIOR PADRAO,16,APANHA FRAC.ESTACAO 16,.CAIXA GRANDE,,,Pendente,0
